,away_corner,away_half_score,away_rank,away_red,away_score,away_team,away_yellow,competition_id,home_corner,home_half_score,home_rank,home_red,home_score,home_team,home_yellow,match_id,open_date,season_id,season_name
7173,0,0,14,0,3,10335,0,108,0,1,3,0,4,10692,0,162167,1159102800,581,2006-2007
7174,0,0,6,0,0,11060,0,108,0,0,18,0,1,11194,0,162168,1159102800,581,2006-2007
7175,0,2,4,0,4,10906,0,108,0,0,17,0,0,10907,0,162169,1159102800,581,2006-2007
7176,0,0,15,0,1,13075,0,108,0,0,19,0,1,10819,0,162170,1159102800,581,2006-2007
7177,0,0,13,0,0,10456,0,108,0,0,5,1,0,10056,0,162171,1159102800,581,2006-2007
7178,0,0,11,1,1,10296,0,108,0,1,15,0,1,11135,0,162172,1159102800,581,2006-2007
7179,0,0,20,0,0,10059,0,108,0,1,8,0,1,10297,0,162173,1159122600,581,2006-2007
7180,0,1,19,0,1,10819,0,108,0,1,8,0,1,11060,0,162174,1159632000,581,2006-2007
7181,0,0,18,0,4,11194,0,108,0,0,14,0,0,13075,0,162175,1159641000,581,2006-2007
7182,0,0,14,0,0,11135,0,108,0,0,6,0,0,10297,0,162176,1159707600,581,2006-2007
7183,0,0,9,2,0,11075,0,108,0,0,20,0,3,10059,0,162177,1159707600,581,2006-2007
7184,0,0,10,0,1,11371,0,108,0,0,4,0,0,10866,0,162178,1159707600,581,2006-2007
7185,0,0,7,0,0,10056,0,108,0,0,12,0,0,10420,0,162179,1159707600,581,2006-2007
7186,0,0,5,0,0,11344,0,108,0,1,2,0,1,10906,0,162180,1159707600,581,2006-2007
7187,0,1,17,1,2,10907,0,108,0,1,11,0,3,10296,0,162181,1159707600,581,2006-2007
7188,0,1,1,0,1,10692,0,108,0,1,13,0,1,10456,0,162182,1159707600,581,2006-2007
7189,0,1,3,0,1,10759,0,108,0,0,16,0,0,10335,0,162183,1159727400,581,2006-2007
7190,0,0,12,0,1,10420,0,108,0,0,10,0,1,10296,0,162184,1160841600,581,2006-2007
7191,0,1,4,2,1,10866,0,108,0,1,7,1,3,10056,0,162185,1160850600,581,2006-2007
7192,0,0,16,0,0,10335,0,108,0,0,15,0,1,13075,0,162186,1160917200,581,2006-2007
7193,0,2,9,0,3,11060,0,108,0,2,2,0,2,10759,0,162187,1160917200,581,2006-2007
7194,0,2,4,1,3,10297,0,108,0,0,17,0,0,10907,0,162188,1160917200,581,2006-2007
7195,0,0,1,0,0,10906,0,108,0,0,19,0,1,10819,0,162189,1160917200,581,2006-2007
7196,0,1,8,1,2,11371,0,108,0,0,14,0,0,11135,0,162190,1160917200,581,2006-2007
7197,0,0,20,0,2,10059,0,108,0,1,6,0,1,11344,0,162191,1160917200,581,2006-2007
7198,0,1,11,0,1,11075,0,108,0,1,3,0,2,10692,0,162192,1160917200,581,2006-2007
7199,0,0,13,2,0,10456,0,108,0,0,18,1,0,11194,0,162193,1160937000,581,2006-2007
7200,0,1,8,0,2,11344,0,108,0,1,9,0,2,10866,0,162194,1161446400,581,2006-2007
7201,0,0,12,0,0,13075,0,108,0,0,14,0,0,10456,0,162195,1161455400,581,2006-2007
7202,0,0,18,0,1,11194,0,108,0,2,11,0,3,11075,0,162196,1161522000,581,2006-2007
7203,0,0,19,0,0,10819,0,108,0,2,20,0,3,10059,0,162197,1161522000,581,2006-2007
7204,0,0,5,0,0,10056,0,108,0,0,6,0,0,11371,0,162198,1161522000,581,2006-2007
7205,0,2,10,0,2,10296,0,108,0,1,7,0,3,11060,0,162199,1161522000,581,2006-2007
7206,0,0,15,0,0,11135,0,108,0,1,17,1,1,10907,0,162200,1161522000,581,2006-2007
7207,0,1,16,0,1,10335,0,108,0,0,2,0,1,10906,0,162201,1161522000,581,2006-2007
7208,0,0,1,0,0,10692,0,108,0,0,4,0,0,10297,0,162202,1161522000,581,2006-2007
7209,0,0,3,0,2,10759,0,108,0,0,13,0,0,10420,0,162203,1161541800,581,2006-2007
7210,0,0,7,0,0,11344,0,108,0,0,11,0,0,10456,0,162204,1176566400,581,2006-2007
7211,0,1,17,1,1,10335,0,108,0,1,12,1,2,10297,0,162205,1176575400,581,2006-2007
7212,0,0,14,0,0,10056,0,108,0,1,4,1,1,10059,0,162206,1176642000,581,2006-2007
7213,0,1,10,0,1,10819,0,108,0,1,13,0,1,11371,0,162207,1176642000,581,2006-2007
7214,0,2,5,0,3,10420,0,108,0,0,19,0,1,10866,0,162208,1176642000,581,2006-2007
7215,0,1,16,0,1,11075,0,108,0,1,18,0,1,10907,0,162209,1176642000,581,2006-2007
7216,0,0,8,0,0,10296,0,108,0,1,2,0,4,10906,0,162210,1176642000,581,2006-2007
7217,0,2,9,1,2,11060,0,108,0,0,15,0,1,13075,0,162211,1176642000,581,2006-2007
7218,0,0,3,1,2,11194,0,108,0,0,20,0,2,11135,0,162212,1176642000,581,2006-2007
7219,0,2,6,0,2,10759,0,108,0,0,1,0,2,10692,0,162213,1176661800,581,2006-2007
7220,0,0,19,0,1,10866,0,108,0,1,11,0,3,10296,0,162214,1177171200,581,2006-2007
7221,0,0,14,0,1,10456,0,108,0,1,3,1,3,10420,0,162215,1177180200,581,2006-2007
7222,0,1,12,0,1,11371,0,108,0,0,17,0,2,10335,0,162216,1177246800,581,2006-2007
7223,0,0,16,0,0,13075,0,108,0,0,7,0,0,11344,0,162217,1177246800,581,2006-2007
7224,0,0,5,0,1,10059,0,108,0,0,4,0,0,11194,0,162218,1177246800,581,2006-2007
7225,0,1,1,0,2,10692,0,108,0,1,13,0,1,10056,0,162219,1177246800,581,2006-2007
7226,0,1,8,0,1,10297,0,108,0,0,9,0,1,10819,0,162220,1177246800,581,2006-2007
7227,0,0,2,1,1,10906,0,108,0,2,10,0,2,11060,0,162221,1177246800,581,2006-2007
7228,0,1,18,0,4,10907,0,108,0,2,6,1,3,10759,0,162222,1177266600,581,2006-2007
7229,0,1,20,0,3,11135,0,108,0,1,12,0,3,11075,0,162223,1178110800,581,2006-2007
7230,0,0,17,2,0,10335,0,108,0,3,20,0,3,11135,0,162224,1166882400,581,2006-2007
7231,0,2,4,0,2,10296,0,108,0,3,6,0,4,11075,0,162225,1166882400,581,2006-2007
7232,0,0,16,1,0,10866,0,108,0,3,15,0,4,10059,0,162226,1166882400,581,2006-2007
7233,0,1,9,0,1,11060,0,108,0,0,1,0,2,10692,0,162227,1166882400,581,2006-2007
7234,0,1,11,1,1,13075,0,108,0,0,10,0,1,11371,0,162228,1166882400,581,2006-2007
7235,0,3,7,1,3,11194,0,108,0,1,18,0,1,10907,0,162229,1166882400,581,2006-2007
7236,0,0,8,0,1,11344,0,108,0,4,19,0,4,10819,0,162230,1166882400,581,2006-2007
7237,0,0,14,0,0,10456,0,108,0,1,2,0,2,10906,0,162231,1166882400,581,2006-2007
7238,0,1,3,0,1,10759,0,108,0,1,12,0,1,10056,0,162232,1166882400,581,2006-2007
7239,0,2,13,0,3,10420,0,108,0,0,5,0,0,10297,0,162233,1166882400,581,2006-2007
7240,0,0,19,1,0,10907,0,108,0,1,8,0,2,11344,0,162234,1168707600,581,2006-2007
7241,0,1,1,0,3,10692,0,108,0,0,10,1,1,13075,0,162235,1168716600,581,2006-2007
7242,0,1,2,0,1,10906,0,108,0,0,16,1,1,10866,0,162236,1168783200,581,2006-2007
7243,0,0,18,0,1,10819,0,108,0,2,12,0,3,10420,0,162237,1168783200,581,2006-2007
7244,0,0,7,0,0,10297,0,108,0,1,3,0,2,10759,0,162238,1168783200,581,2006-2007
7245,0,0,14,0,0,10059,0,108,0,0,6,0,0,10296,0,162239,1168783200,581,2006-2007
7246,0,0,9,1,1,11371,0,108,0,2,11,0,5,11060,0,162240,1168783200,581,2006-2007
7247,0,0,20,0,0,11135,0,108,0,1,15,0,1,10456,0,162241,1168783200,581,2006-2007
7248,0,1,4,0,1,11075,0,108,0,0,17,0,2,10335,0,162242,1168783200,581,2006-2007
7249,0,0,13,0,1,10056,0,108,0,0,5,0,1,11194,0,162243,1168803000,581,2006-2007
7250,0,1,12,1,1,10456,0,108,0,1,20,1,2,11135,0,162244,1180270800,581,2006-2007
7251,0,0,15,0,0,10335,0,108,0,0,18,0,2,11075,0,162245,1180270800,581,2006-2007
7252,0,1,9,0,1,10296,0,108,0,2,3,0,5,10059,0,162246,1180270800,581,2006-2007
7253,0,0,14,0,0,13075,0,108,0,1,1,0,3,10692,0,162247,1180270800,581,2006-2007
7254,0,0,8,0,2,11060,0,108,0,1,13,0,4,11371,0,162248,1180270800,581,2006-2007
7255,0,1,7,0,1,11344,0,108,0,2,16,0,3,10907,0,162249,1180270800,581,2006-2007
7256,0,0,4,0,0,10420,0,108,0,1,10,0,2,10819,0,162250,1180270800,581,2006-2007
7257,0,1,19,0,3,10866,0,108,0,2,2,0,4,10906,0,162251,1180270800,581,2006-2007
7258,0,0,5,0,1,11194,0,108,0,1,17,0,2,10056,0,162252,1180270800,581,2006-2007
7259,0,1,6,0,2,10759,0,108,0,1,11,0,1,10297,0,162253,1180270800,581,2006-2007
7260,0,0,16,0,0,10420,0,108,0,0,8,0,0,11344,0,162254,1163869200,581,2006-2007
7261,0,0,1,1,0,10759,0,108,0,0,13,0,1,10456,0,162255,1163878200,581,2006-2007
7262,0,0,5,0,2,11060,0,108,0,1,19,0,2,10335,0,162256,1163944800,581,2006-2007
7263,0,0,4,0,0,10056,0,108,0,2,11,0,3,10297,0,162257,1163944800,581,2006-2007
7264,0,0,20,0,0,10819,0,108,0,1,2,0,1,10692,0,162258,1163944800,581,2006-2007
7265,0,0,14,1,0,10907,0,108,0,1,7,0,3,11371,0,162259,1163944800,581,2006-2007
7266,0,1,12,0,4,11194,0,108,0,0,9,0,1,10866,0,162260,1163944800,581,2006-2007
7267,0,0,6,2,0,11075,0,108,0,4,3,0,7,10906,0,162261,1163944800,581,2006-2007
7268,0,1,18,0,1,10059,0,108,0,0,17,0,1,11135,0,162262,1163944800,581,2006-2007
7269,0,0,10,0,0,10296,0,108,0,0,15,0,1,13075,0,162263,1163964600,581,2006-2007
7270,0,0,7,0,0,10297,0,108,0,1,19,0,2,10335,0,162264,1164474000,581,2006-2007
7271,0,0,12,0,0,10866,0,108,0,1,15,0,1,10420,0,162265,1164483000,581,2006-2007
7272,0,0,11,0,0,10456,0,108,0,1,6,0,1,11344,0,162266,1164549600,581,2006-2007
7273,0,1,17,0,1,11135,0,108,0,2,10,0,3,11194,0,162267,1164549600,581,2006-2007
7274,0,2,4,1,2,11371,0,108,0,0,20,0,2,10819,0,162268,1164549600,581,2006-2007
7275,0,3,3,0,4,10906,0,108,0,1,13,0,2,10296,0,162269,1164549600,581,2006-2007
7276,0,1,18,0,1,10059,0,108,0,1,8,0,1,10056,0,162270,1164549600,581,2006-2007
7277,0,0,14,0,2,13075,0,108,0,0,5,0,1,11060,0,162271,1164549600,581,2006-2007
7278,0,0,16,1,0,10907,0,108,0,0,9,0,2,11075,0,162272,1164549600,581,2006-2007
7279,0,1,1,0,2,10692,0,108,0,1,2,0,1,10759,0,162273,1164569400,581,2006-2007
7280,0,1,16,0,2,10907,0,108,0,0,4,0,2,10056,0,162274,1162659600,581,2006-2007
7281,0,0,11,0,1,11075,0,108,0,0,20,0,0,10819,0,162275,1162668600,581,2006-2007
7282,0,1,8,1,1,10866,0,108,0,0,15,0,1,13075,0,162276,1162735200,581,2006-2007
7283,0,0,14,0,0,10420,0,108,0,0,6,0,2,11060,0,162277,1162735200,581,2006-2007
7284,0,0,12,0,0,10456,0,108,0,0,18,0,0,10335,0,162278,1162735200,581,2006-2007
7285,0,1,13,1,1,11194,0,108,0,0,9,2,1,11344,0,162279,1162735200,581,2006-2007
7286,0,0,17,0,0,11135,0,108,0,1,1,0,2,10692,0,162280,1162735200,581,2006-2007
7287,0,0,5,1,0,10297,0,108,0,0,7,0,1,11371,0,162281,1162735200,581,2006-2007
7288,0,0,10,1,0,10296,0,108,0,1,2,0,2,10759,0,162282,1162735200,581,2006-2007
7289,0,1,19,0,1,10059,0,108,0,1,3,0,3,10906,0,162283,1162755000,581,2006-2007
7290,0,1,4,0,1,11060,0,108,0,1,19,0,3,10059,0,162284,1163264400,581,2006-2007
7291,0,1,3,0,2,10906,0,108,0,0,16,0,1,10420,0,162285,1163273400,581,2006-2007
7292,0,0,14,0,0,13075,0,108,0,1,2,0,3,10759,0,162286,1163340000,581,2006-2007
7293,0,0,18,1,0,10335,0,108,0,3,12,0,3,10296,0,162287,1163340000,581,2006-2007
7294,0,0,20,0,1,10819,0,108,0,0,5,0,0,10056,0,162288,1163340000,581,2006-2007
7295,0,0,7,1,0,10297,0,108,0,2,13,0,5,11194,0,162289,1163340000,581,2006-2007
7296,0,0,11,0,2,10456,0,108,0,1,8,0,2,10866,0,162290,1163340000,581,2006-2007
7297,0,1,10,0,1,11344,0,108,0,0,17,0,0,11135,0,162291,1163340000,581,2006-2007
7298,0,1,6,0,2,11371,0,108,0,1,9,0,3,11075,0,162292,1163340000,581,2006-2007
7299,0,1,1,1,2,10692,0,108,0,1,15,0,1,10907,0,162293,1163359800,581,2006-2007
7300,0,1,15,0,2,10420,0,108,0,1,16,0,2,10059,0,162294,1166288400,581,2006-2007
7301,0,0,13,0,1,10456,0,108,0,2,12,1,3,10297,0,162295,1166297400,581,2006-2007
7302,0,1,6,0,1,11060,0,108,0,0,9,1,1,10056,0,162296,1166364000,581,2006-2007
7303,0,0,14,0,0,10866,0,108,0,0,1,0,2,10692,0,162297,1166364000,581,2006-2007
7304,0,1,5,1,1,11194,0,108,0,0,7,0,1,11371,0,162298,1166364000,581,2006-2007
7305,0,1,17,0,2,10335,0,108,0,1,18,0,2,10907,0,162299,1166364000,581,2006-2007
7306,0,0,11,0,1,10296,0,108,0,0,19,0,0,10819,0,162300,1166364000,581,2006-2007
7307,0,0,10,1,2,13075,0,108,0,0,20,1,0,11135,0,162301,1166364000,581,2006-2007
7308,0,0,3,1,0,10759,0,108,0,1,2,0,4,10906,0,162302,1166383800,581,2006-2007
7309,0,0,4,0,1,11344,0,108,0,0,8,0,2,11075,0,162303,1169667000,581,2006-2007
7310,0,0,10,1,2,10297,0,108,0,0,6,0,1,11060,0,162304,1166643000,581,2006-2007
7311,0,1,16,0,2,10059,0,108,0,0,13,0,0,10456,0,162305,1166643000,581,2006-2007
7312,0,1,19,0,2,10819,0,108,0,2,17,0,3,10335,0,162306,1166643000,581,2006-2007
7313,0,0,12,0,0,10056,0,108,0,0,11,0,1,11344,0,162307,1166643000,581,2006-2007
7314,0,1,1,1,2,10692,0,108,0,0,5,0,0,11194,0,162308,1166643000,581,2006-2007
7315,0,0,18,0,1,10907,0,108,0,0,15,0,1,10866,0,162309,1166643000,581,2006-2007
7316,0,0,4,0,0,11075,0,108,0,1,14,0,3,10420,0,162310,1166643000,581,2006-2007
7317,0,0,20,0,0,11135,0,108,0,1,3,0,4,10759,0,162311,1166643000,581,2006-2007
7318,0,1,7,0,1,11371,0,108,0,2,9,0,4,10296,0,162312,1166643000,581,2006-2007
7319,0,1,2,0,2,10906,0,108,0,0,8,1,1,13075,0,162313,1166643000,581,2006-2007
7320,0,0,9,0,0,10056,0,108,0,1,1,0,2,10692,0,162314,1165078800,581,2006-2007
7321,0,1,8,1,1,11060,0,108,0,0,2,0,2,10906,0,162315,1165087800,581,2006-2007
7322,0,0,5,0,0,11344,0,108,0,0,13,0,1,13075,0,162316,1165154400,581,2006-2007
7323,0,1,20,1,1,10819,0,108,0,0,10,0,1,10297,0,162317,1165154400,581,2006-2007
7324,0,0,17,0,2,10335,0,108,0,0,4,0,0,11371,0,162318,1165154400,581,2006-2007
7325,0,1,14,0,2,10296,0,108,0,0,12,1,0,10866,0,162319,1165154400,581,2006-2007
7326,0,0,3,0,0,10759,0,108,0,0,16,0,0,10907,0,162320,1165154400,581,2006-2007
7327,0,0,15,1,2,10420,0,108,0,0,11,0,2,10456,0,162321,1165154400,581,2006-2007
7328,0,0,7,0,0,11194,0,108,0,1,18,0,1,10059,0,162322,1165154400,581,2006-2007
7329,0,0,6,0,2,11075,0,108,0,2,19,0,2,11135,0,162323,1165174200,581,2006-2007
7330,0,0,19,0,1,11135,0,108,0,1,20,0,2,10819,0,162324,1165683600,581,2006-2007
7331,0,0,4,0,0,11371,0,108,0,2,3,0,3,10759,0,162325,1165692600,581,2006-2007
7332,0,0,10,1,0,10056,0,108,0,0,12,0,0,10296,0,162326,1165759200,581,2006-2007
7333,0,0,11,0,0,13075,0,108,0,0,15,0,0,10420,0,162327,1165759200,581,2006-2007
7334,0,0,14,0,2,10866,0,108,0,1,8,0,3,11060,0,162328,1165759200,581,2006-2007
7335,0,0,17,0,0,10907,0,108,0,0,13,0,0,10456,0,162329,1165759200,581,2006-2007
7336,0,0,9,0,0,10297,0,108,0,0,5,0,1,11075,0,162330,1165759200,581,2006-2007
7337,0,0,18,0,1,10059,0,108,0,0,16,0,0,10335,0,162331,1165759200,581,2006-2007
7338,0,0,1,0,3,10692,0,108,0,0,6,0,0,11344,0,162332,1165759200,581,2006-2007
7339,0,0,2,0,0,10906,0,108,0,1,7,0,3,11194,0,162333,1165779000,581,2006-2007
7340,0,1,15,1,1,10056,0,108,0,0,8,1,0,10819,0,162334,1175356800,581,2006-2007
7341,0,0,5,0,1,10420,0,108,0,1,2,0,1,10906,0,162335,1175365800,581,2006-2007
7342,0,0,6,0,0,10759,0,108,0,0,13,0,0,13075,0,162336,1175432400,581,2006-2007
7343,0,2,4,0,2,10059,0,108,0,1,11,0,2,11060,0,162337,1175432400,581,2006-2007
7344,0,0,18,1,0,10866,0,108,0,2,17,0,2,10456,0,162338,1175432400,581,2006-2007
7345,0,1,9,0,1,10296,0,108,0,1,16,0,1,10335,0,162339,1175432400,581,2006-2007
7346,0,0,20,1,1,11135,0,108,0,1,7,0,4,11344,0,162340,1175432400,581,2006-2007
7347,0,0,19,0,0,10907,0,108,0,0,1,0,2,10692,0,162341,1175432400,581,2006-2007
7348,0,1,12,1,1,11075,0,108,0,2,14,0,4,11371,0,162342,1175432400,581,2006-2007
7349,0,1,3,0,4,11194,0,108,0,0,10,1,2,10297,0,162343,1175452200,581,2006-2007
7350,0,0,17,2,0,10335,0,108,0,0,12,1,1,11060,0,162344,1175950800,581,2006-2007
7351,0,1,2,0,2,10906,0,108,0,0,15,0,0,11075,0,162345,1175950800,581,2006-2007
7352,0,0,20,0,0,11135,0,108,0,2,4,0,4,10059,0,162346,1175950800,581,2006-2007
7353,0,0,18,1,0,10866,0,108,0,1,3,0,1,11194,0,162347,1175950800,581,2006-2007
7354,0,1,13,0,3,10456,0,108,0,1,6,1,1,10759,0,162348,1175950800,581,2006-2007
7355,0,0,11,1,0,11371,0,108,0,0,19,0,1,10907,0,162349,1175950800,581,2006-2007
7356,0,0,1,0,0,10692,0,108,0,0,9,0,0,10819,0,162350,1175950800,581,2006-2007
7357,0,0,14,1,0,13075,0,108,0,1,8,0,1,10296,0,162351,1175950800,581,2006-2007
7358,0,1,10,0,2,10297,0,108,0,0,16,0,2,10056,0,162352,1175950800,581,2006-2007
7359,0,1,7,0,1,11344,0,108,0,2,5,0,3,10420,0,162353,1175970600,581,2006-2007
7360,0,0,6,0,1,10759,0,108,0,0,8,1,1,10296,0,162354,1174159800,581,2006-2007
7361,0,0,13,0,0,11371,0,108,0,2,11,0,4,10297,0,162355,1174226400,581,2006-2007
7362,0,1,15,0,3,13075,0,108,0,0,18,0,0,10866,0,162356,1174226400,581,2006-2007
7363,0,0,10,0,0,11060,0,108,0,1,5,0,1,10420,0,162357,1174226400,581,2006-2007
7364,0,0,14,1,0,10056,0,108,0,1,20,0,1,10907,0,162358,1174226400,581,2006-2007
7365,0,0,1,0,2,10692,0,108,0,0,19,0,1,11135,0,162359,1174226400,581,2006-2007
7366,0,0,17,0,2,10335,0,108,0,0,16,0,0,10456,0,162360,1174226400,581,2006-2007
7367,0,0,9,0,4,10819,0,108,0,0,12,0,1,11075,0,162361,1174226400,581,2006-2007
7368,0,0,2,0,0,10906,0,108,0,0,3,1,0,10059,0,162362,1174226400,581,2006-2007
7369,0,0,7,0,1,11344,0,108,0,2,4,0,3,11194,0,162363,1174246200,581,2006-2007
7370,0,0,14,0,1,10456,0,108,0,1,8,0,1,10296,0,162364,1173555000,581,2006-2007
7371,0,1,20,0,1,11135,0,108,0,0,13,0,0,10056,0,162365,1173621600,581,2006-2007
7372,0,0,10,0,0,11075,0,108,0,0,15,0,1,13075,0,162366,1173621600,581,2006-2007
7373,0,0,19,0,1,10907,0,108,0,0,11,0,1,11060,0,162367,1173621600,581,2006-2007
7374,0,0,17,1,1,10866,0,108,0,0,16,0,1,10335,0,162368,1173621600,581,2006-2007
7375,0,0,12,1,2,11371,0,108,0,2,5,0,2,11344,0,162369,1173621600,581,2006-2007
7376,0,1,6,0,1,10420,0,108,0,0,1,0,2,10692,0,162370,1173621600,581,2006-2007
7377,0,1,7,0,1,10059,0,108,0,0,3,1,1,10759,0,162371,1173621600,581,2006-2007
7378,0,2,4,0,3,11194,0,108,0,1,18,0,2,10819,0,162372,1173621600,581,2006-2007
7379,0,0,9,0,1,10297,0,108,0,2,2,0,3,10906,0,162373,1173641400,581,2006-2007
7380,0,0,2,0,1,10906,0,108,0,1,20,0,1,11135,0,162374,1172930400,581,2006-2007
7381,0,1,1,1,2,10692,0,108,0,1,12,0,1,11371,0,162375,1172930400,581,2006-2007
7382,0,1,15,0,1,10335,0,108,0,1,6,0,3,10420,0,162376,1172950200,581,2006-2007
7383,0,2,17,0,2,10819,0,108,0,1,19,0,2,10907,0,162377,1173016800,581,2006-2007
7384,0,1,5,0,1,11344,0,108,0,0,9,0,0,10297,0,162378,1173016800,581,2006-2007
7385,0,0,10,1,0,11060,0,108,0,1,16,0,2,10456,0,162379,1173016800,581,2006-2007
7386,0,0,13,0,1,10056,0,108,0,0,11,0,1,11075,0,162380,1173016800,581,2006-2007
7387,0,1,14,0,1,13075,0,108,0,2,8,0,5,10059,0,162381,1173016800,581,2006-2007
7388,0,0,7,0,0,10296,0,108,0,1,4,0,1,11194,0,162382,1173016800,581,2006-2007
7389,0,0,3,1,0,10759,0,108,0,1,18,0,2,10866,0,162383,1173016800,581,2006-2007
7390,0,0,19,0,0,10907,0,108,0,0,20,1,0,11135,0,162384,1172671200,581,2006-2007
7391,0,1,2,0,2,10906,0,108,0,2,15,0,2,10335,0,162385,1172671200,581,2006-2007
7392,0,0,18,1,1,10866,0,108,0,2,6,0,3,11344,0,162386,1172671200,581,2006-2007
7393,0,1,10,0,1,11075,0,108,0,0,4,0,3,11194,0,162387,1172671200,581,2006-2007
7394,0,0,5,0,0,10420,0,108,0,0,3,0,0,10759,0,162388,1172671200,581,2006-2007
7395,0,0,7,0,1,10059,0,108,0,0,17,0,1,10819,0,162389,1172671200,581,2006-2007
7396,0,1,8,0,1,11060,0,108,0,0,11,0,2,10296,0,162390,1172671200,581,2006-2007
7397,0,0,12,0,0,11371,0,108,0,0,13,0,0,10056,0,162391,1172671200,581,2006-2007
7398,0,0,14,0,0,10456,0,108,0,1,16,1,1,13075,0,162392,1172671200,581,2006-2007
7399,0,0,9,0,1,10297,0,108,0,0,1,0,1,10692,0,162393,1172691000,581,2006-2007
7400,0,0,15,0,0,13075,0,108,0,2,17,0,3,10335,0,162394,1172336400,581,2006-2007
7401,0,0,3,0,1,10759,0,108,0,1,8,0,1,11060,0,162395,1172345400,581,2006-2007
7402,0,2,5,0,2,11194,0,108,0,0,14,1,0,10456,0,162396,1172412000,581,2006-2007
7403,0,1,1,0,5,10692,0,108,0,0,7,1,2,11075,0,162397,1172412000,581,2006-2007
7404,0,0,4,0,0,11344,0,108,0,1,11,0,2,10059,0,162398,1172412000,581,2006-2007
7405,0,0,20,0,0,11135,0,108,0,0,12,0,0,11371,0,162399,1172412000,581,2006-2007
7406,0,0,13,0,0,10056,0,108,0,0,18,0,1,10866,0,162400,1172412000,581,2006-2007
7407,0,0,16,0,0,10819,0,108,0,0,2,0,3,10906,0,162401,1172412000,581,2006-2007
7408,0,1,19,0,3,10907,0,108,0,1,10,0,3,10297,0,162402,1172412000,581,2006-2007
7409,0,0,9,1,0,10296,0,108,0,0,6,1,1,10420,0,162403,1172431800,581,2006-2007
7410,0,0,2,0,0,10906,0,108,0,1,4,1,1,11344,0,162404,1171720800,581,2006-2007
7411,0,0,13,0,0,10456,0,108,0,1,1,0,1,10692,0,162405,1171720800,581,2006-2007
7412,0,2,7,1,4,10420,0,108,0,2,12,0,3,10056,0,162406,1171720800,581,2006-2007
7413,0,0,15,0,0,13075,0,108,0,1,5,0,2,11194,0,162407,1171807200,581,2006-2007
7414,0,0,18,0,1,10866,0,108,0,1,14,0,2,11371,0,162408,1171807200,581,2006-2007
7415,0,1,17,0,1,10335,0,108,0,1,3,0,1,10759,0,162409,1171807200,581,2006-2007
7416,0,0,10,0,1,10296,0,108,0,0,19,0,0,10907,0,162410,1171807200,581,2006-2007
7417,0,0,8,1,1,11060,0,108,0,0,16,0,1,10819,0,162411,1171807200,581,2006-2007
7418,0,2,9,0,2,10297,0,108,0,0,20,0,2,11135,0,162412,1171807200,581,2006-2007
7419,0,0,11,0,1,10059,0,108,0,0,6,1,0,11075,0,162413,1171807200,581,2006-2007
7420,0,0,4,0,0,11194,0,108,0,0,8,0,0,11060,0,162414,1171202400,581,2006-2007
7421,0,1,11,0,2,10056,0,108,0,1,14,0,2,10456,0,162415,1171202400,581,2006-2007
7422,0,1,1,0,2,10692,0,108,0,0,16,0,0,10335,0,162416,1171202400,581,2006-2007
7423,0,0,7,0,0,10297,0,108,0,2,13,0,2,10059,0,162417,1171202400,581,2006-2007
7424,0,1,12,0,1,11371,0,108,0,1,9,0,2,10420,0,162418,1171202400,581,2006-2007
7425,0,0,6,0,1,11344,0,108,0,0,3,0,0,10759,0,162419,1171202400,581,2006-2007
7426,0,0,19,1,0,10907,0,108,0,0,2,0,3,10906,0,162420,1171202400,581,2006-2007
7427,0,0,20,1,0,11135,0,108,0,0,10,0,2,10296,0,162421,1171202400,581,2006-2007
7428,0,0,17,0,2,10819,0,108,0,0,15,0,1,13075,0,162422,1171202400,581,2006-2007
7429,0,0,5,0,1,11075,0,108,0,1,18,0,1,10866,0,162423,1171206300,581,2006-2007
7430,0,0,3,0,2,10759,0,108,0,0,5,0,1,11075,0,162424,1170435600,581,2006-2007
7431,0,0,8,1,0,11060,0,108,0,1,6,0,2,11344,0,162425,1176910200,581,2006-2007
7432,0,1,2,0,3,10906,0,108,0,0,1,0,1,10692,0,162426,1176910200,581,2006-2007
7433,0,0,16,1,0,10335,0,108,0,0,3,2,0,11194,0,162427,1176910200,581,2006-2007
7434,0,0,11,0,1,10456,0,108,0,1,12,0,2,11371,0,162428,1176910200,581,2006-2007
7435,0,4,4,0,5,10420,0,108,0,2,20,0,2,11135,0,162429,1176910200,581,2006-2007
7436,0,1,19,1,1,10866,0,108,0,1,17,0,3,10819,0,162430,1176910200,581,2006-2007
7437,0,0,9,0,0,10296,0,108,0,0,10,0,1,10297,0,162431,1176910200,581,2006-2007
7438,0,0,16,0,0,13075,0,108,0,0,15,0,1,10056,0,162432,1176921000,581,2006-2007
7439,0,0,4,0,0,10059,0,108,0,1,18,0,2,10907,0,162433,1176921000,581,2006-2007
7440,0,2,8,0,3,10297,0,108,0,0,14,1,2,13075,0,162434,1169917200,581,2006-2007
7441,0,1,6,0,3,11194,0,108,0,0,3,0,0,10759,0,162435,1169926200,581,2006-2007
7442,0,0,11,1,0,10056,0,108,0,0,2,0,1,10906,0,162436,1169992800,581,2006-2007
7443,0,0,4,0,1,11075,0,108,0,1,7,0,1,11060,0,162437,1169992800,581,2006-2007
7444,0,0,19,0,2,10819,0,108,0,0,13,0,0,10456,0,162438,1169992800,581,2006-2007
