,match_id,status,competition_id,open_date,home_team,away_team,home_rank,home_score,home_half_score,home_red,home_yellow,home_corner,away_rank,away_score,away_half_score,away_red,away_yellow,away_corner
1392,101392,8,82,1237042800,10007,10018,11,1,1,0,0,0,10,3,1,0,0,0
1393,101393,8,82,1237042800,10004,10185,19,1,0,1,2,0,18,1,1,0,3,0
1394,101394,8,82,1237042800,10538,10136,14,1,1,0,3,0,17,1,1,0,3,0
1395,101395,8,82,1237042800,10024,10248,13,1,1,0,0,0,9,2,2,0,1,0
1396,101396,8,82,1237042800,10250,10246,6,3,2,0,0,0,16,1,0,0,1,0
1397,101397,8,82,1237123800,10180,10181,3,1,1,0,0,0,10,0,0,0,2,0
1398,101398,8,82,1237132800,10411,10183,5,1,0,0,1,0,13,2,1,0,3,0
1399,101399,8,82,1237233600,10176,10005,7,0,0,0,1,0,20,0,0,0,1,0
1400,101400,8,82,1236109500,10185,10180,16,0,0,0,0,0,2,1,0,0,0,0
1401,101401,8,82,1236109500,10005,10215,20,1,1,0,4,0,5,3,3,0,0,0
1402,101402,8,82,1236110400,10249,10024,3,2,0,0,1,0,12,0,0,0,1,0
1403,101403,8,82,1236195900,10248,10176,8,0,0,1,2,0,7,1,1,1,5,0
1404,101404,8,82,1236195900,10181,10411,11,2,1,0,1,0,4,0,0,0,2,0
1405,101405,8,82,1236195900,10246,10007,19,2,1,0,2,0,10,0,0,0,1,0
1406,101406,8,82,1236195900,10136,10135,15,1,1,0,2,0,1,2,1,0,2,0
1407,101407,8,82,1236196800,10006,10250,17,0,0,0,1,0,6,0,0,0,0,0
1408,101408,8,82,1236196800,10183,10004,14,4,3,0,0,0,18,0,0,0,1,0
1409,101409,8,82,1236196800,10018,10538,9,0,0,0,3,0,13,1,0,0,1,0
1410,101410,8,82,1235825100,10250,10005,6,2,1,0,1,0,20,0,0,0,1,0
1411,101411,8,82,1235833200,10215,10018,5,0,0,0,0,0,8,0,0,0,0,0
1412,101412,8,82,1235833200,10004,10249,19,2,1,0,2,0,2,0,0,0,0,0
1413,101413,8,82,1235833200,10180,10248,3,2,1,0,3,0,7,1,0,0,2,0
1414,101414,8,82,1235910600,10176,10181,9,1,0,0,2,0,10,0,0,0,2,0
1415,101415,8,82,1235910600,10538,10006,13,1,0,1,2,0,19,2,2,1,3,0
1416,101416,8,82,1235912400,10007,10136,12,1,0,0,2,0,15,0,0,0,2,0
1417,101417,8,82,1235919600,10411,10246,4,2,1,0,1,0,18,2,0,0,1,0
1418,101418,8,82,1236438000,10024,10183,14,1,1,0,3,0,13,1,0,0,2,0
1419,101419,8,82,1240426800,10135,10185,2,2,1,0,1,0,14,0,0,0,0,0
1420,101420,8,82,1235220300,10411,10180,3,0,0,0,1,0,4,1,1,0,3,0
1421,101421,8,82,1235228400,10246,10185,17,2,0,0,1,0,15,2,0,0,3,0
1422,101422,8,82,1235228400,10004,10248,19,0,0,0,2,0,7,0,0,0,4,0
1423,101423,8,82,1235228400,10215,10024,5,0,0,0,2,0,11,0,0,0,2,0
1424,101424,8,82,1235228400,10007,10176,14,2,2,0,0,0,8,1,0,0,2,0
1425,101425,8,82,1235237400,10135,10006,1,2,1,0,2,0,18,1,1,0,2,0
1426,101426,8,82,1235309400,10018,10005,11,2,0,0,0,0,20,0,0,0,1,0
1427,101427,8,82,1235314800,10249,10181,2,1,0,0,1,0,9,1,0,0,2,0
1428,101428,8,82,1235318400,10136,10250,15,0,0,1,0,0,6,0,0,0,1,0
1429,101429,8,82,1235419200,10538,10183,13,1,1,0,2,0,16,2,1,0,1,0
1430,101430,8,82,1234010700,10181,10004,10,1,0,0,0,0,19,0,0,0,1,0
1431,101431,8,82,1234018800,10006,10411,18,0,0,0,2,0,4,2,1,0,0,0
1432,101432,8,82,1234018800,10250,10007,6,3,1,0,1,0,12,0,0,0,1,0
1433,101433,8,82,1234018800,10248,10018,7,0,0,0,1,0,9,0,0,0,2,0
1434,101434,8,82,1234018800,10005,10136,20,2,1,0,2,0,15,3,3,0,2,0
1435,101435,8,82,1234018800,10024,10246,13,2,0,0,2,0,17,0,0,1,1,0
1436,101436,8,82,1234018800,10180,10538,3,0,0,0,1,0,11,0,0,0,2,0
1437,101437,8,82,1234027800,10185,10249,16,2,0,0,1,0,2,3,0,0,0,0
1438,101438,8,82,1234099800,10183,10215,15,0,0,0,1,0,5,0,0,1,2,0
1439,101439,8,82,1234108800,10176,10135,8,0,0,0,1,0,2,1,0,0,1,0
1440,101440,8,82,1233405900,10246,10181,19,1,1,1,1,0,9,0,0,0,1,0
1441,101441,8,82,1233414000,10007,10183,14,3,1,0,0,0,13,2,0,0,1,0
1442,101442,8,82,1233414000,10538,10005,10,2,1,0,2,0,20,2,0,0,4,0
1443,101443,8,82,1233414000,10004,10006,18,0,0,0,0,0,17,0,0,0,4,0
1444,101444,8,82,1233414000,10018,10185,11,3,1,0,0,0,15,1,0,0,1,0
1445,101445,8,82,1233414000,10411,10248,4,0,0,0,1,0,7,0,0,0,1,0
1446,101446,8,82,1233414000,10215,10176,5,0,0,0,2,0,8,0,0,0,2,0
1447,101447,8,82,1233423000,10135,10250,1,1,1,0,0,0,6,0,0,0,0,0
1448,101448,8,82,1233495000,10136,10024,17,1,0,0,2,0,13,1,1,0,4,0
1449,101449,8,82,1233504000,10249,10180,3,2,0,0,4,0,2,0,0,0,3,0
1450,101450,8,82,1233085500,10024,10018,15,1,0,0,0,0,10,0,0,0,0,0
1451,101451,8,82,1233086400,10185,10411,12,0,0,1,3,0,4,1,1,0,2,0
1452,101452,8,82,1233086400,10183,10246,16,3,3,0,2,0,19,1,0,0,3,0
1453,101453,8,82,1233087300,10005,10135,20,0,0,1,4,0,1,5,2,0,2,0
1454,101454,8,82,1233171900,10181,10136,12,2,1,0,2,0,16,1,0,0,4,0
1455,101455,8,82,1233171900,10180,10004,4,2,0,0,0,0,18,0,0,0,2,0
1456,101456,8,82,1233171900,10248,10249,7,1,0,0,1,0,2,1,1,0,0,0
1457,101457,8,82,1233172800,10006,10007,17,2,0,0,3,0,15,2,2,0,4,0
1458,101458,8,82,1233172800,10250,10215,6,1,0,0,2,0,5,1,0,0,2,0
1459,101459,8,82,1233172800,10176,10538,8,2,1,0,0,0,9,0,0,0,1,0
1460,101460,8,82,1232204400,10181,10248,15,1,0,1,1,0,7,0,0,0,3,0
1461,101461,8,82,1232204400,10180,10246,3,2,0,0,0,0,17,1,0,0,3,0
1462,101462,8,82,1232204400,10024,10411,13,1,1,0,4,0,4,2,0,1,2,0
1463,101463,8,82,1232204400,10005,10004,20,3,1,0,0,0,16,0,0,1,2,0
1464,101464,8,82,1232204400,10006,10136,19,3,0,0,2,0,11,0,0,1,3,0
1465,101465,8,82,1232204400,10007,10135,12,0,0,0,1,0,2,1,0,0,1,0
1466,101466,8,82,1232213400,10538,10215,8,1,0,0,1,0,5,3,1,0,1,0
1467,101467,8,82,1232285400,10176,10018,10,3,1,0,1,0,9,1,1,0,3,0
1468,101468,8,82,1232294400,10183,10185,20,1,0,0,0,0,15,1,0,0,2,0
1469,101469,8,82,1232395200,10249,10250,2,1,0,0,0,0,6,1,0,0,2,0
1470,101470,8,82,1231591500,10411,10005,4,2,2,0,1,0,20,1,0,0,1,0
1471,101471,8,82,1231599600,10215,10007,5,1,0,0,2,0,11,0,0,0,2,0
1472,101472,8,82,1231599600,10136,10176,14,2,1,0,1,0,10,2,1,0,0,0
1473,101473,8,82,1231599600,10004,10024,17,1,1,0,0,0,15,1,0,0,4,0
1474,101474,8,82,1231599600,10250,10538,6,2,2,0,2,0,8,0,0,0,5,0
1475,101475,8,82,1231608600,10246,10249,18,0,0,0,2,0,1,0,0,0,2,0
1476,101476,8,82,1231680600,10248,10183,7,1,0,0,3,0,18,0,0,0,3,0
1477,101477,8,82,1231689600,10135,10180,4,3,1,0,3,0,2,0,0,0,5,0
1478,101478,8,82,1234623600,10185,10181,16,2,0,0,1,0,9,0,0,0,3,0
1479,101479,8,82,1236801600,10018,10006,10,1,1,0,1,0,18,2,0,0,1,0
1480,101480,8,82,1230465600,10136,10249,12,1,1,0,2,0,1,5,2,0,1,0
1481,101481,8,82,1230472800,10005,10183,20,2,0,0,3,0,16,0,0,1,2,0
1482,101482,8,82,1230472800,10215,10185,5,1,0,0,0,0,11,0,0,0,1,0
1483,101483,8,82,1230472800,10018,10180,8,2,1,0,0,0,2,2,0,0,2,0
1484,101484,8,82,1230472800,10250,10024,6,3,2,0,1,0,14,0,0,0,4,0
1485,101485,8,82,1230472800,10007,10248,10,0,0,0,2,0,9,1,1,0,3,0
1486,101486,8,82,1230472800,10176,10246,13,2,0,0,3,0,18,1,1,1,3,0
1487,101487,8,82,1230480900,10006,10181,19,2,1,0,2,0,15,2,0,0,1,0
1488,101488,8,82,1230580800,10135,10004,3,1,0,0,2,0,17,0,0,0,0,0
1489,101489,8,82,1230667200,10538,10411,8,0,0,0,1,0,5,1,0,0,3,0
1490,101490,8,82,1240668000,10250,10181,6,1,0,0,1,0,10,2,1,0,3,0
1491,101491,8,82,1240668000,10007,10411,13,1,0,0,0,0,5,1,1,0,1,0
1492,101492,8,82,1240668000,10176,10180,7,0,0,0,1,0,3,1,0,0,0,0
1493,101493,8,82,1240668000,10538,10249,16,1,0,1,3,0,2,3,1,0,1,0
1494,101494,8,82,1240668000,10005,10024,20,3,1,0,0,0,15,0,0,0,1,0
1495,101495,8,82,1240668000,10018,10246,8,1,1,0,1,0,12,0,0,0,2,0
1496,101496,8,82,1240677000,10135,10183,1,5,0,0,3,0,9,2,2,0,3,0
1497,101497,8,82,1240749000,10215,10004,4,2,1,0,0,0,18,0,0,0,0,0
1498,101498,8,82,1240758000,10006,10248,17,2,1,0,0,0,11,0,0,0,0,0
1499,101499,8,82,1240858800,10136,10185,19,0,0,0,2,0,14,0,0,0,2,0
1500,101500,8,82,1241264700,10004,10135,19,0,0,0,1,0,1,2,1,0,1,0
1501,101501,8,82,1241272800,10180,10018,3,3,2,0,0,0,7,1,1,0,0,0
1502,101502,8,82,1241272800,10183,10005,10,1,1,0,1,0,20,0,0,0,0,0
1503,101503,8,82,1241272800,10185,10215,14,0,0,1,3,0,4,3,2,0,1,0
1504,101504,8,82,1241272800,10181,10006,9,3,3,0,2,0,15,1,0,0,3,0
1505,101505,8,82,1241272800,10248,10007,11,0,0,0,2,0,13,0,0,0,3,0
1506,101506,8,82,1241272800,10246,10176,12,0,0,0,3,0,8,1,1,0,2,0
1507,101507,8,82,1241353800,10249,10136,2,3,2,0,0,0,18,0,0,1,2,0
1508,101508,8,82,1241362800,10024,10250,16,0,0,0,3,0,6,2,0,0,4,0
1509,101509,8,82,1241463600,10411,10538,6,1,1,0,0,0,17,0,0,0,2,0
1510,101510,8,82,1241877600,10007,10024,12,0,0,0,2,0,16,0,0,0,0,0
1511,101511,8,82,1241877600,10005,10248,20,3,1,0,2,0,11,1,1,0,0,0
1512,101512,8,82,1241877600,10538,10246,17,1,0,0,0,0,13,2,1,0,1,0
1513,101513,8,82,1241877600,10006,10185,15,2,1,0,2,0,14,0,0,0,1,0
1514,101514,8,82,1241877600,10250,10183,6,0,0,0,2,0,10,0,0,0,3,0
1515,101515,8,82,1241877600,10018,10411,9,3,1,0,1,0,5,1,1,0,0,0
1516,101516,8,82,1241886600,10176,10249,7,0,0,0,4,0,2,3,2,0,2,0
1517,101517,8,82,1241958600,10135,10181,2,2,2,0,1,0,10,0,0,0,1,0
1518,101518,8,82,1241967600,10215,10180,4,1,0,0,1,0,3,4,2,0,0,0
1519,101519,8,82,1242068400,10136,10004,18,3,1,0,3,0,19,1,1,0,2,0
1520,101521,8,82,1413632700,10181,10183,2,4,2,0,1,3,6,1,1,1,2,4
1521,101522,8,82,1413640800,10250,10411,17,3,1,0,2,3,10,0,0,0,2,4
1522,101523,8,82,1413640800,10244,10180,15,1,0,1,3,3,1,2,1,1,1,2
1523,101524,8,82,1413640800,10010,10176,19,1,0,0,0,5,7,3,0,0,1,7
1524,101525,8,82,1413640800,10182,10024,3,8,3,0,1,5,13,0,0,0,3,6
1525,101526,8,82,1413640800,10215,10538,8,2,1,0,2,10,11,2,1,0,2,0
1526,101527,8,82,1413644400,10136,10247,18,1,0,0,0,10,12,0,0,0,3,7
1527,101528,8,82,1413721800,10290,10249,20,2,0,0,2,7,9,3,0,0,3,2
1528,101529,8,82,1413730800,10246,11844,16,2,1,0,4,3,5,1,1,0,1,5
1529,101530,8,82,1413831600,10005,10135,15,2,1,0,1,0,6,2,0,0,2,11
1530,101531,8,82,1414237500,10176,10181,4,2,1,0,2,4,2,1,0,0,1,8
1531,101532,8,82,1414245600,10249,10538,5,0,0,0,3,14,11,0,0,0,2,1
1532,101533,8,82,1414245600,10024,10215,17,0,0,0,3,3,7,2,1,0,3,3
1533,101534,8,82,1414245600,10182,10246,3,1,1,0,0,7,10,0,0,0,2,3
1534,101535,8,82,1414245600,10005,10244,14,2,0,0,3,6,16,2,2,0,1,3
1535,101536,8,82,1414254600,11844,10247,8,2,1,0,0,2,15,0,0,0,0,2
1536,101537,8,82,1414330200,10010,10250,19,1,1,0,4,5,14,3,2,0,2,4
1537,101538,8,82,1414330200,10183,10136,10,1,1,0,2,10,18,2,0,0,4,2
1538,101539,8,82,1414339200,10135,10180,8,1,0,0,3,4,1,1,0,1,7,7
1539,101540,8,82,1414440000,10290,10411,20,2,1,0,0,2,15,0,0,0,2,4
1540,101541,8,82,1431776700,10182,10411,7,6,5,0,1,6,14,1,1,0,1,3
1541,101542,8,82,1431784800,10010,10246,19,0,0,0,1,7,9,0,0,0,2,6
1542,101543,8,82,1431784800,10183,10538,6,2,0,0,3,6,18,0,0,0,1,8
1543,101544,8,82,1431784800,10024,10247,16,0,0,0,4,8,15,0,0,0,1,9
1544,101545,8,82,1431784800,10176,10250,10,1,0,0,1,7,11,2,0,0,4,8
1545,101546,8,82,1431784800,10290,10136,20,2,0,0,2,3,17,1,1,0,0,12
1546,101547,8,82,1431793800,10249,10244,5,1,1,0,2,4,12,3,1,0,3,5
1547,101548,8,82,1431865800,11844,10181,8,2,1,0,0,11,2,4,2,0,3,7
1548,101549,8,82,1431874800,10135,10215,4,1,1,0,1,5,3,1,0,0,0,5
1549,101550,8,82,1431975600,10005,10180,13,3,1,0,3,3,1,0,0,1,2,4
1550,101551,8,82,1408189500,10135,11844,16,1,0,0,2,4,4,2,1,0,4,0
1551,101552,8,82,1408197600,10176,10183,19,0,0,1,3,8,6,1,0,1,0,5
1552,101553,8,82,1408197600,10246,10411,18,0,0,0,0,2,5,1,0,0,3,8
1553,101554,8,82,1408197600,10290,10538,17,0,0,0,1,8,7,1,0,0,2,9
1554,101555,8,82,1408197600,10005,10024,10,2,1,0,3,6,8,2,1,0,1,3
1555,101556,8,82,1408197600,10247,10250,9,2,1,0,1,3,11,2,2,0,1,6
1556,101557,8,82,1408206600,10215,10244,2,2,1,0,2,9,14,1,1,1,4,3
1557,101558,8,82,1408278600,10249,10182,3,2,1,0,1,2,15,1,0,0,2,6
1558,101559,8,82,1408287600,10136,10181,20,0,0,0,1,3,1,2,1,0,5,3
1559,101560,8,82,1408388400,10010,10180,英冠2,1,1,0,1,4,3,3,3,0,1,3
1560,101561,8,82,1408794300,10411,10136,7,0,0,0,4,7,20,0,0,1,2,7
1561,101562,8,82,1408802400,10180,10247,1,2,0,0,0,8,9,0,0,0,1,7
1562,101563,8,82,1408802400,10182,10005,13,0,0,0,1,1,12,0,0,0,2,5
1563,101564,8,82,1408802400,10244,10176,15,1,0,0,1,6,18,3,2,0,3,9
1564,101565,8,82,1408802400,11844,10010,5,1,1,0,2,2,19,0,0,0,1,3
1565,101566,8,82,1408811400,10250,10215,10,2,2,0,1,3,4,2,0,0,4,3
1566,101567,8,82,1408883400,10538,10246,9,1,1,1,1,4,18,1,0,0,3,5
1567,101568,8,82,1408883400,10183,10290,8,4,3,0,0,7,17,0,0,0,1,6
1568,101569,8,82,1408892400,10024,10135,12,1,1,0,0,4,16,1,1,0,2,4
1569,101570,8,82,1408993200,10181,10249,7,3,1,0,1,6,9,1,0,0,1,7
1570,101571,8,82,1409399100,10010,10135,19,0,0,0,2,3,13,0,0,0,2,6
1571,101572,8,82,1409407200,11844,10005,4,3,2,0,1,0,12,0,0,0,2,7
1572,101573,8,82,1409407200,10176,10182,8,1,1,0,2,2,14,3,1,0,1,9
1573,101574,8,82,1409407200,10181,10246,3,0,0,0,2,11,15,1,0,0,1,4
1574,101575,8,82,1409407200,10290,10024,20,1,1,0,1,4,11,0,0,0,2,6
1575,101576,8,82,1409407200,10136,10244,17,3,1,0,1,11,18,3,1,0,3,4
1576,101577,8,82,1409416200,10250,10180,10,3,1,0,1,8,2,6,2,0,3,2
1577,101578,8,82,1409488200,10411,10538,8,2,2,0,1,3,7,1,0,0,4,7
1578,101579,8,82,1409488200,10183,10249,3,0,0,0,0,7,11,3,1,0,4,3
1579,101580,8,82,1409497200,10247,10215,18,1,1,0,3,5,6,1,1,0,1,10
1580,101581,8,82,1410608700,10215,10181,7,2,0,0,3,0,4,2,1,0,4,0
1581,101582,8,82,1410616800,10182,10136,8,4,2,0,0,0,15,0,0,0,2,0
1582,101583,8,82,1410616800,10024,10183,13,2,1,0,1,0,6,2,1,0,1,0
1583,101584,8,82,1410616800,10244,10010,19,0,0,0,2,0,20,0,0,0,3,0
1584,101585,8,82,1410616800,10180,11844,1,4,1,0,0,0,2,2,1,0,3,0
1585,101586,8,82,1410616800,10246,10247,10,0,0,0,2,0,16,1,0,0,0,0
1586,101587,8,82,1410616800,10005,10250,18,0,0,0,2,0,17,2,1,0,3,0
1587,101588,8,82,1410625800,10249,10411,5,0,0,0,2,0,3,1,1,0,1,0
1588,101589,8,82,1410706800,10135,10290,16,4,3,0,1,3,15,0,0,0,0,1
1589,101590,8,82,1410807600,10538,10176,12,2,1,0,3,3,15,2,0,0,1,9
1590,101591,8,82,1411213500,10290,10246,16,2,1,0,2,10,14,2,1,0,4,1
1591,101592,8,82,1411221600,10136,10538,20,2,0,0,4,3,10,2,0,0,2,2
1592,101593,8,82,1411221600,11844,10182,3,0,0,1,2,2,4,1,0,0,4,4
1593,101594,8,82,1411221600,10010,10024,18,0,0,0,1,4,15,0,0,0,2,1
1594,101595,8,82,1411221600,10411,10215,2,0,0,0,1,4,7,3,3,0,3,3
1595,101596,8,82,1411230600,10176,10249,13,3,2,0,4,7,8,1,1,0,1,5
1596,101597,8,82,1411302600,10183,10005,7,0,0,0,1,9,20,1,0,0,1,7
1597,101598,8,82,1411302600,10247,10135,14,5,1,0,1,2,11,3,2,1,1,4
1598,101599,8,82,1411311600,10181,10180,6,1,0,1,5,14,1,1,0,0,4,2
1599,101600,8,82,1411311600,10250,10244,12,2,1,0,2,7,19,3,1,0,2,1
1600,101601,8,82,1411818300,10249,10250,11,1,0,0,2,8,14,1,0,0,1,2
1601,101602,8,82,1411826400,10182,10290,2,2,0,0,2,0,18,1,0,0,1,0
1602,101603,8,82,1411826400,10135,10176,12,2,2,1,1,0,8,1,1,0,3,0
1603,101604,8,82,1411826400,10538,10181,10,2,2,0,0,3,6,4,2,0,2,8
1604,101605,8,82,1411826400,10244,10247,15,2,0,0,0,6,7,0,0,0,2,6
1605,101606,8,82,1411826400,10180,10411,1,3,1,0,2,9,3,0,0,0,2,2
1606,101607,8,82,1411826400,10024,11844,17,0,0,0,2,0,5,0,0,1,3,0
1607,101608,8,82,1411835400,10215,10183,4,1,0,0,3,15,9,1,0,0,6,5
1608,101609,8,82,1411916400,10005,10010,17,4,2,0,1,10,19,0,0,0,2,2
1609,101610,8,82,1412017200,10246,10136,17,1,1,0,1,2,19,0,0,0,2,10
1610,101611,8,82,1412431200,10247,10010,12,2,2,0,2,9,20,2,1,0,2,3
1611,101612,8,82,1412431200,11844,10136,5,2,1,0,1,3,19,2,1,0,3,1
1612,101613,8,82,1412431200,10249,10005,14,2,1,0,2,5,10,1,0,0,2,5
1613,101614,8,82,1412431200,10024,10246,17,3,2,0,3,7,11,1,1,0,4,4
1614,101615,8,82,1412431200,10538,10244,16,2,0,0,1,6,9,0,0,0,2,7
1615,101616,8,82,1412440200,10411,10181,6,0,0,0,0,0,3,2,0,0,1,7
1616,101617,8,82,1412506800,10135,10250,10,2,1,0,4,11,17,1,0,0,4,6
1617,101618,8,82,1412514300,10183,10182,11,1,1,0,2,10,3,0,0,0,1,5
1618,101619,8,82,1412515200,10180,10215,1,2,1,0,4,2,5,0,0,0,3,2
1619,101620,8,82,1412522100,10176,10290,16,2,1,0,2,7,20,0,0,0,2,5
1620,101621,8,82,1428752700,11844,10250,8,1,0,0,3,3,12,1,1,0,3,6
1621,101622,8,82,1428760800,10183,10411,6,0,0,0,3,9,16,1,1,1,4,6
1622,101623,8,82,1428760800,10176,10246,9,1,1,0,3,1,10,1,0,0,1,6
1623,101624,8,82,1428760800,10024,10244,15,1,0,0,2,5,11,4,0,0,2,4
1624,101625,8,82,1428760800,10005,10247,14,2,2,0,2,4,20,3,1,0,2,6
1625,101626,8,82,1428760800,10182,10538,7,2,0,0,2,2,17,0,0,0,0,5
1626,101627,8,82,1428769800,10010,10215,19,0,0,0,2,1,2,1,1,0,0,6
1627,101628,8,82,1428841800,10290,10180,18,0,0,0,2,4,1,1,0,0,1,4
1628,101629,8,82,1428850800,10135,10181,3,4,2,0,0,1,4,2,1,0,3,5
1629,101630,8,82,1428951600,10249,10136,6,2,1,0,2,6,13,0,0,1,2,6
1630,101631,8,82,1428432300,10411,10290,17,3,2,0,0,7,19,3,1,0,5,3
1631,101632,8,82,1429365600,10247,11844,20,2,1,0,0,6,8,0,0,0,2,3
1632,101633,8,82,1429365600,10244,10005,11,0,0,0,3,7,14,2,1,0,3,6
1633,101634,8,82,1429365600,10250,10010,12,1,1,0,1,5,19,0,0,1,4,6
1634,101635,8,82,1429365600,10246,10182,10,2,0,0,0,2,6,1,1,0,4,5
1635,101636,8,82,1429374600,10180,10135,1,1,1,0,3,3,3,0,0,0,1,7
1636,101637,8,82,1429446600,10181,10176,4,2,2,0,2,6,10,0,0,0,2,3
1637,101638,8,82,1429455600,10136,10183,14,1,0,0,2,4,7,3,1,0,4,3
1638,101639,8,82,1430246700,10538,10249,16,1,1,0,2,7,5,0,0,0,0,7
1639,101640,8,82,1432147500,10215,10024,3,0,0,0,1,5,16,0,0,0,0,2
1640,101641,8,82,1419597900,10180,10176,1,2,1,0,0,8,4,0,0,0,3,6
1641,101642,8,82,1419606000,10250,10246,11,0,0,0,2,9,13,1,1,0,3,3
1642,101643,8,82,1419606000,10005,10181,15,1,0,0,0,10,2,3,3,0,1,6
1643,101644,8,82,1419606000,10024,10538,14,1,1,0,5,10,19,3,1,0,2,4
1644,101645,8,82,1419606000,11844,10411,8,1,1,0,1,4,12,0,0,0,4,0
1645,101646,8,82,1419606000,10244,10182,17,1,0,0,1,8,5,3,1,0,0,4
1646,101647,8,82,1419606000,10135,10136,3,3,2,0,1,4,9,1,0,0,2,5
1647,101648,8,82,1419606000,10010,10249,18,0,0,0,0,8,10,1,0,0,1,2
1648,101649,8,82,1419606000,10247,10183,20,1,0,0,1,11,7,2,1,0,2,1
1649,101650,8,82,1419615000,10215,10290,6,2,1,1,1,6,16,1,0,0,4,2
1650,101651,8,82,1419768000,10183,10135,7,0,0,0,2,3,3,0,0,0,4,6
1651,101652,8,82,1419775500,10182,10180,4,1,1,1,4,4,1,1,1,0,2,6
1652,101653,8,82,1419778800,10290,10244,16,0,0,0,2,9,18,0,0,0,1,4
1653,101654,8,82,1419778800,10246,10005,11,2,0,0,0,5,15,0,0,0,2,3
1654,101655,8,82,1419778800,10181,10010,2,2,2,0,4,10,19,2,0,0,1,3
1655,101656,8,82,1419778800,10411,10024,13,0,0,1,1,4,14,0,0,0,4,4
1656,101657,8,82,1419778800,10176,10215,5,1,0,0,3,7,6,2,2,0,3,8
1657,101658,8,82,1419778800,10538,10247,17,0,0,1,0,7,20,1,1,1,3,1
1658,101659,8,82,1419783300,10136,10250,10,3,1,0,2,8,12,2,1,0,2,3
1659,101660,8,82,1419883200,10249,11844,10,4,1,0,1,0,8,1,0,0,0,0
1660,101661,8,82,1432476000,10538,10135,18,0,0,0,2,8,4,0,0,1,2,1
1661,101662,8,82,1432476000,10244,11844,12,1,0,0,3,7,8,0,0,0,0,3
1662,101663,8,82,1432476000,10250,10183,10,0,0,0,1,3,6,1,1,0,2,5
1663,101664,8,82,1432476000,10215,10005,3,4,4,0,1,7,13,1,0,0,0,3
1664,101665,8,82,1432476000,10411,10010,16,0,0,0,1,7,19,1,1,0,2,2
1665,101666,8,82,1432476000,10180,10024,1,3,1,0,2,11,15,1,1,0,1,3
1666,101667,8,82,1432476000,10247,10290,14,5,2,0,0,5,20,1,0,0,0,6
1667,101668,8,82,1432476000,10246,10249,9,6,5,0,4,3,5,1,0,0,2,9
1668,101669,8,82,1432476000,10136,10176,17,2,0,0,2,2,11,0,0,0,1,3
1669,101670,8,82,1432476000,10181,10182,2,2,1,0,1,8,7,0,0,0,1,4
1670,101671,8,82,1416668400,10180,10005,1,2,2,0,1,15,13,0,0,1,0,0
1671,101672,8,82,1416668400,10181,11844,3,2,1,0,2,7,5,1,1,0,1,3
1672,101673,8,82,1416668400,10250,10176,10,2,1,0,2,1,4,1,0,0,3,5
1673,101674,8,82,1416668400,10246,10010,9,1,1,0,2,14,20,2,2,0,2,0
1674,101675,8,82,1416668400,10247,10024,18,0,0,0,2,6,14,0,0,0,3,9
1675,101676,8,82,1416668400,10136,10290,8,1,0,0,2,16,19,0,0,0,3,7
1676,101677,8,82,1416677400,10215,10135,6,1,0,0,2,11,7,2,0,0,1,5
1677,101678,8,82,1416749400,10244,10249,17,3,1,0,1,4,11,1,1,0,2,3
1678,101679,8,82,1416758400,10538,10183,15,1,1,1,3,3,12,2,0,0,1,9
1679,101680,8,82,1416859200,10411,10182,17,1,1,0,1,2,2,1,0,0,2,8
1680,101681,8,82,1417265100,10005,10215,13,0,0,0,2,4,8,1,0,0,1,4
1681,101682,8,82,1417273200,10249,10246,12,1,0,0,0,5,11,0,0,0,3,5
1682,101683,8,82,1417273200,10010,10411,19,1,0,0,3,1,16,1,1,0,4,5
1683,101684,8,82,1417273200,10135,10538,4,3,2,0,2,7,17,0,0,0,2,0
1684,101685,8,82,1417273200,10176,10136,6,1,0,0,3,6,5,0,0,1,4,3
1685,101686,8,82,1417273200,11844,10244,7,1,1,0,0,4,15,1,1,0,2,6
1686,101687,8,82,1417273200,10290,10247,20,3,2,0,3,11,18,2,1,0,2,5
1687,101688,8,82,1417282200,10024,10180,14,0,0,0,3,2,1,0,0,0,2,8
1688,101689,8,82,1417354200,10182,10181,2,0,0,0,1,8,3,3,0,1,4,6
1689,101690,8,82,1417363200,10183,10250,10,2,2,0,5,3,9,1,1,0,1,4
1690,101691,8,82,1414845900,10136,10249,14,1,0,0,4,7,7,0,0,0,3,2
1691,101692,8,82,1414854000,10215,10010,5,3,0,0,0,18,20,0,0,0,1,1
1692,101693,8,82,1414854000,10538,10182,10,0,0,0,1,7,2,1,1,0,0,4
1693,101694,8,82,1414854000,10247,10005,17,0,0,0,0,8,13,1,0,0,1,3
1694,101695,8,82,1414854000,10246,10176,12,2,1,0,1,9,4,2,0,0,1,2
1695,101696,8,82,1414854000,10180,10290,1,2,1,0,0,13,19,1,0,0,0,2
1696,101697,8,82,1414854000,10250,11844,9,0,0,0,1,11,6,0,0,1,5,0
1697,101698,8,82,1414935000,10181,10135,3,1,0,0,3,7,8,0,0,1,3,4
1698,101699,8,82,1414944000,10411,10183,15,1,1,1,3,3,14,2,0,0,3,9
1699,101700,8,82,1415044800,10244,10024,16,1,0,1,2,11,18,3,1,0,3,2
1700,101701,8,82,1415450700,10249,10180,7,1,1,0,2,5,1,2,1,0,5,7
