,match_id,type,team_info,won_count,drawn_count,lost_count,rate
6950,101738,2,1,6,5,4,0.400000
6951,101738,2,2,2,5,8,0.133300
6952,101739,1,1,14,8,3,0.560000
6953,101739,1,2,3,8,14,0.120000
6954,101739,2,1,7,3,5,0.466700
6955,101739,2,2,11,2,2,0.733300
6956,101740,1,1,5,3,14,0.227300
6957,101740,1,2,14,3,5,0.636400
6958,101740,2,1,3,8,4,0.200000
6959,101740,2,2,8,4,3,0.533300
6960,101741,1,1,11,10,20,0.268300
6961,101741,1,2,20,10,11,0.487800
6962,101741,2,1,7,5,3,0.466700
6963,101741,2,2,12,3,0,0.800000
6964,101742,1,1,4,2,8,0.285700
6965,101742,1,2,8,2,4,0.571400
6966,101742,2,1,6,2,7,0.400000
6967,101742,2,2,8,3,4,0.533300
6968,101743,1,1,4,1,2,0.571400
6969,101743,1,2,2,1,4,0.285700
6970,101743,2,1,9,2,4,0.600000
6971,101743,2,2,4,5,6,0.266700
6972,101744,1,1,3,6,7,0.187500
6973,101744,1,2,7,6,3,0.437500
6974,101744,2,1,3,2,10,0.200000
6975,101744,2,2,2,6,7,0.133300
6976,101745,1,1,3,2,4,0.333300
6977,101745,1,2,4,2,3,0.444400
6978,101745,2,1,2,6,7,0.133300
6979,101745,2,2,4,3,8,0.266700
6980,101746,1,1,15,8,3,0.576900
6981,101746,1,2,3,8,15,0.115400
6982,101746,2,1,5,4,6,0.333300
6983,101746,2,2,3,7,5,0.200000
6984,101747,1,1,9,5,15,0.310300
6985,101747,1,2,15,5,9,0.517200
6986,101747,2,1,9,3,3,0.600000
6987,101747,2,2,5,6,4,0.333300
6988,101748,1,1,2,1,1,0.500000
6989,101748,1,2,1,1,2,0.250000
6990,101748,2,1,7,4,4,0.466700
6991,101748,2,2,6,4,5,0.400000
6992,101749,1,1,4,7,6,0.235300
6993,101749,1,2,6,7,4,0.352900
6994,101749,2,1,4,4,7,0.266700
6995,101749,2,2,2,4,9,0.133300
6996,101750,1,1,5,3,19,0.185200
6997,101750,1,2,19,3,5,0.703700
6998,101750,2,1,11,1,3,0.733300
6999,101750,2,2,7,4,4,0.466700
7000,101751,1,1,10,3,5,0.555600
7001,101751,1,2,5,3,10,0.277800
7002,101751,2,1,6,3,6,0.400000
7003,101751,2,2,7,4,4,0.466700
7004,101752,1,1,4,5,3,0.333300
7005,101752,1,2,3,5,4,0.250000
7006,101752,2,1,7,4,4,0.466700
7007,101752,2,2,2,5,8,0.133300
7008,101753,1,1,5,3,9,0.294100
7009,101753,1,2,9,3,5,0.529400
7010,101753,2,1,7,3,5,0.466700
7011,101753,2,2,4,3,8,0.266700
7012,101754,1,1,6,10,24,0.150000
7013,101754,1,2,24,10,6,0.600000
7014,101754,2,1,3,3,9,0.200000
7015,101754,2,2,13,0,2,0.866700
7016,101755,1,1,1,3,3,0.142900
7017,101755,1,2,3,3,1,0.428600
7018,101755,2,1,6,2,7,0.400000
7019,101755,2,2,6,3,6,0.400000
7020,101756,1,1,4,3,6,0.307700
7021,101756,1,2,6,3,4,0.461500
7022,101756,2,1,9,2,4,0.600000
7023,101756,2,2,7,3,5,0.466700
7024,101757,1,1,13,8,9,0.433300
7025,101757,1,2,9,8,13,0.300000
7026,101757,2,1,2,7,6,0.133300
7027,101757,2,2,3,5,7,0.200000
7028,101758,1,1,14,6,24,0.318200
7029,101758,1,2,24,6,14,0.545500
7030,101758,2,1,9,5,1,0.600000
7031,101758,2,2,9,3,3,0.600000
7032,101759,1,1,2,2,4,0.250000
7033,101759,1,2,4,2,2,0.500000
7034,101759,2,1,2,2,11,0.133300
7035,101759,2,2,5,6,4,0.333300
7036,101760,1,1,0,2,6,0.000000
7037,101760,1,2,6,2,0,0.750000
7038,101760,2,1,4,3,8,0.266700
7039,101760,2,2,7,7,1,0.466700
7040,101761,1,1,16,15,14,0.355600
7041,101761,1,2,14,15,16,0.311100
7042,101761,2,1,13,0,2,0.866700
7043,101761,2,2,9,4,2,0.600000
7044,101762,1,1,10,7,8,0.400000
7045,101762,1,2,8,7,10,0.320000
7046,101762,2,1,6,5,4,0.400000
7047,101762,2,2,7,4,4,0.466700
7048,101763,1,1,1,3,2,0.166700
7049,101763,1,2,2,3,1,0.333300
7050,101763,2,1,6,3,6,0.400000
7051,101763,2,2,4,3,8,0.266700
7052,101764,1,1,31,11,1,0.720900
7053,101764,1,2,1,11,31,0.023300
7054,101764,2,1,10,2,3,0.666700
7055,101764,2,2,6,1,8,0.400000
7056,101765,1,1,3,4,10,0.176500
7057,101765,1,2,10,4,3,0.588200
7058,101765,2,1,4,3,8,0.266700
7059,101765,2,2,3,7,5,0.200000
7060,101766,1,1,6,4,3,0.461500
7061,101766,1,2,3,4,6,0.230800
7062,101766,2,1,7,4,4,0.466700
7063,101766,2,2,2,2,11,0.133300
7064,101767,1,1,12,2,1,0.800000
7065,101767,1,2,1,2,12,0.066700
7066,101767,2,1,7,7,1,0.466700
7067,101767,2,2,8,2,5,0.533300
7068,101768,1,1,2,1,5,0.250000
7069,101768,1,2,5,1,2,0.625000
7070,101768,2,1,2,5,8,0.133300
7071,101768,2,2,7,3,5,0.466700
7072,101769,1,1,7,9,9,0.280000
7073,101769,1,2,9,9,7,0.360000
7074,101769,2,1,3,4,8,0.200000
7075,101769,2,2,3,3,9,0.200000
7076,101770,1,1,0,0,6,0.000000
7077,101770,1,2,6,0,0,1.000000
7078,101770,2,1,8,3,4,0.533300
7079,101770,2,2,6,3,6,0.400000
7080,101771,1,1,4,5,4,0.307700
7081,101771,1,2,4,5,4,0.307700
7082,101771,2,1,6,3,6,0.400000
7083,101771,2,2,3,2,10,0.200000
7084,101772,1,1,6,12,10,0.214300
7085,101772,1,2,10,12,6,0.357100
7086,101772,2,1,3,5,7,0.200000
7087,101772,2,2,5,2,8,0.333300
7088,101773,1,1,24,6,4,0.705900
7089,101773,1,2,4,6,24,0.117600
7090,101773,2,1,12,0,3,0.800000
7091,101773,2,2,2,7,6,0.133300
7092,101774,1,1,2,5,11,0.111100
7093,101774,1,2,11,5,2,0.611100
7094,101774,2,1,6,4,5,0.400000
7095,101774,2,2,9,2,4,0.600000
7096,101775,1,1,6,3,4,0.461500
7097,101775,1,2,4,3,6,0.307700
7098,101775,2,1,4,2,9,0.266700
7099,101775,2,2,4,3,8,0.266700
7100,101776,1,1,0,2,1,0.000000
7101,101776,1,2,1,2,0,0.333300
7102,101776,2,1,2,5,8,0.133300
7103,101776,2,2,7,4,4,0.466700
7104,101777,1,1,16,6,4,0.615400
7105,101777,1,2,4,6,16,0.153800
7106,101777,2,1,7,6,2,0.466700
7107,101777,2,2,8,3,4,0.533300
7108,101778,1,1,28,10,5,0.651200
7109,101778,1,2,5,10,28,0.116300
7110,101778,2,1,8,4,3,0.533300
7111,101778,2,2,7,3,5,0.466700
7112,101779,1,1,14,9,14,0.378400
7113,101779,1,2,14,9,14,0.378400
7114,101779,2,1,4,6,5,0.266700
7115,101779,2,2,3,3,9,0.200000
7116,101780,1,1,2,3,4,0.222200
7117,101780,1,2,4,3,2,0.444400
7118,101780,2,1,6,3,6,0.400000
7119,101780,2,2,9,5,1,0.600000
7120,101781,1,1,5,0,7,0.416700
7121,101781,1,2,7,0,5,0.583300
7122,101781,2,1,4,3,8,0.266700
7123,101781,2,2,4,4,7,0.266700
7124,101782,1,1,8,6,5,0.421100
7125,101782,1,2,5,6,8,0.263200
7126,101782,2,1,7,3,5,0.466700
7127,101782,2,2,6,4,5,0.400000
7128,101783,1,1,6,8,3,0.352900
7129,101783,1,2,3,8,6,0.176500
7130,101783,2,1,3,3,9,0.200000
7131,101783,2,2,7,4,4,0.466700
7132,101784,1,1,8,6,20,0.235300
7133,101784,1,2,20,6,8,0.588200
7134,101784,2,1,3,7,5,0.200000
7135,101784,2,2,7,6,2,0.466700
7136,101785,1,1,6,1,0,0.857100
7137,101785,1,2,0,1,6,0.000000
7138,101785,2,1,6,4,5,0.400000
7139,101785,2,2,6,3,6,0.400000
7140,101786,1,1,5,3,2,0.500000
7141,101786,1,2,2,3,5,0.200000
7142,101786,2,1,7,4,4,0.466700
7143,101786,2,2,4,2,9,0.266700
7144,101787,1,1,3,5,5,0.230800
7145,101787,1,2,5,5,3,0.384600
7146,101787,2,1,8,3,4,0.533300
7147,101787,2,2,3,6,6,0.200000
7148,101788,1,1,5,9,25,0.128200
7149,101788,1,2,25,9,5,0.641000
7150,101788,2,1,4,3,8,0.266700
7151,101788,2,2,8,5,2,0.533300
7152,101789,1,1,1,1,5,0.142900
7153,101789,1,2,5,1,1,0.714300
7154,101789,2,1,4,2,9,0.266700
7155,101789,2,2,11,1,3,0.733300
7156,101790,1,1,3,0,1,0.750000
7157,101790,1,2,1,0,3,0.250000
7158,101790,2,1,10,4,1,0.666700
7159,101790,2,2,2,5,8,0.133300
7160,101791,1,1,4,3,4,0.363600
7161,101791,1,2,4,3,4,0.363600
7162,101791,2,1,3,8,4,0.200000
7163,101791,2,2,5,5,5,0.333300
7164,101792,1,1,17,12,8,0.459500
7165,101792,1,2,8,12,17,0.216200
7166,101792,2,1,3,4,8,0.200000
7167,101792,2,2,4,3,8,0.266700
7168,101793,1,1,1,1,3,0.200000
7169,101793,1,2,3,1,1,0.600000
7170,101793,2,1,2,6,7,0.133300
7171,101793,2,2,6,3,6,0.400000
7172,101794,1,1,20,6,3,0.689700
7173,101794,1,2,3,6,20,0.103400
7174,101794,2,1,8,5,2,0.533300
7175,101794,2,2,4,5,6,0.266700
7176,101795,1,1,5,6,2,0.384600
7177,101795,1,2,2,6,5,0.153800
7178,101795,2,1,8,3,4,0.533300
7179,101795,2,2,4,3,8,0.266700
7180,101796,1,1,3,7,4,0.214300
7181,101796,1,2,4,7,3,0.285700
7182,101796,2,1,6,5,4,0.400000
7183,101796,2,2,7,3,5,0.466700
7184,101797,1,1,13,13,6,0.406200
7185,101797,1,2,6,13,13,0.187500
7186,101797,2,1,9,5,1,0.600000
7187,101797,2,2,8,4,3,0.533300
7188,101798,1,1,27,9,6,0.642900
7189,101798,1,2,6,9,27,0.142900
7190,101798,2,1,11,1,3,0.733300
7191,101798,2,2,4,6,5,0.266700
7192,101799,1,1,1,1,5,0.142900
7193,101799,1,2,5,1,1,0.714300
7194,101799,2,1,3,2,10,0.200000
7195,101799,2,2,6,4,5,0.400000
7196,101800,1,1,3,3,11,0.176500
7197,101800,1,2,11,3,3,0.647100
7198,101800,2,1,6,2,7,0.400000
7199,101800,2,2,8,7,0,0.533300
7200,101801,1,1,4,6,4,0.285700
7201,101801,1,2,4,6,4,0.285700
7202,101801,2,1,5,3,7,0.333300
7203,101801,2,2,7,3,5,0.466700
7204,101802,1,1,2,5,2,0.222200
7205,101802,1,2,2,5,2,0.222200
7206,101802,2,1,3,3,9,0.200000
7207,101802,2,2,4,2,9,0.266700
7208,101803,1,1,0,2,5,0.000000
7209,101803,1,2,5,2,0,0.714300
7210,101803,2,1,5,5,5,0.333300
7211,101803,2,2,11,1,3,0.733300
7212,101804,1,1,2,1,5,0.250000
7213,101804,1,2,5,1,2,0.625000
7214,101804,2,1,5,4,6,0.333300
7215,101804,2,2,9,5,1,0.600000
7216,101805,1,1,5,5,9,0.263200
7217,101805,1,2,9,5,5,0.473700
7218,101805,2,1,4,5,6,0.266700
7219,101805,2,2,6,4,5,0.400000
7220,101806,1,1,3,1,0,0.750000
7221,101806,1,2,0,1,3,0.000000
7222,101806,2,1,8,5,2,0.533300
7223,101806,2,2,2,6,7,0.133300
7224,101807,1,1,17,5,7,0.586200
7225,101807,1,2,7,5,17,0.241400
7226,101807,2,1,9,4,2,0.600000
7227,101807,2,2,3,4,8,0.200000
7228,101808,1,1,16,8,12,0.444400
7229,101808,1,2,12,8,16,0.333300
7230,101808,2,1,8,4,3,0.533300
7231,101808,2,2,4,7,4,0.266700
7232,101809,1,1,4,10,2,0.250000
7233,101809,1,2,2,10,4,0.125000
7234,101809,2,1,3,5,7,0.200000
7235,101809,2,2,4,1,10,0.266700
7236,101810,1,1,7,6,12,0.280000
7237,101810,1,2,12,6,7,0.480000
7238,101810,2,1,7,3,5,0.466700
7239,101810,2,2,10,5,0,0.666700
7240,101811,1,1,5,2,2,0.555600
7241,101811,1,2,2,2,5,0.222200
7242,101811,2,1,4,6,5,0.266700
7243,101811,2,2,3,3,9,0.200000
7244,101812,1,1,0,1,8,0.000000
7245,101812,1,2,8,1,0,0.888900
7246,101812,2,1,2,3,10,0.133300
7247,101812,2,2,4,5,6,0.266700
7248,101813,1,1,10,5,0,0.666700
7249,101813,1,2,0,5,10,0.000000
7250,101813,2,1,11,1,3,0.733300
7251,101813,2,2,4,2,9,0.266700
7252,101814,1,1,20,10,12,0.476200
7253,101814,1,2,12,10,20,0.285700
7254,101814,2,1,8,6,1,0.533300
7255,101814,2,2,10,3,2,0.666700
7256,101815,1,1,1,1,1,0.333300
7257,101815,1,2,1,1,1,0.333300
7258,101815,2,1,9,5,1,0.600000
7259,101815,2,2,3,6,6,0.200000
7260,101816,1,1,22,19,6,0.468100
7261,101816,1,2,6,19,22,0.127700
7262,101816,2,1,9,4,2,0.600000
7263,101816,2,2,2,6,7,0.133300
7264,101817,1,1,2,7,9,0.111100
7265,101817,1,2,9,7,2,0.500000
7266,101817,2,1,7,3,5,0.466700
7267,101817,2,2,9,4,2,0.600000
7268,101818,1,1,9,6,9,0.375000
7269,101818,1,2,9,6,9,0.375000
7270,101818,2,1,7,2,6,0.466700
7271,101818,2,2,6,6,3,0.400000
7272,101819,1,1,1,3,6,0.100000
7273,101819,1,2,6,3,1,0.600000
7274,101819,2,1,6,5,4,0.400000
7275,101819,2,2,4,3,8,0.266700
7276,101820,1,1,3,1,6,0.300000
7277,101820,1,2,6,1,3,0.600000
7278,101820,2,1,4,4,7,0.266700
7279,101820,2,2,5,4,6,0.333300
7280,101821,1,1,7,20,18,0.155600
7281,101821,1,2,18,20,7,0.400000
7282,101821,2,1,9,3,3,0.600000
7283,101821,2,2,12,1,2,0.800000
7284,101822,1,1,4,2,1,0.571400
7285,101822,1,2,1,2,4,0.142900
7286,101822,2,1,10,3,2,0.666700
7287,101822,2,2,2,2,11,0.133300
7288,101823,1,1,7,2,5,0.500000
7289,101823,1,2,5,2,7,0.357100
7290,101823,2,1,3,3,9,0.200000
7291,101823,2,2,6,2,7,0.400000
7292,101824,1,1,10,11,22,0.232600
7293,101824,1,2,22,11,10,0.511600
7294,101824,2,1,4,6,5,0.266700
7295,101824,2,2,8,4,3,0.533300
7296,101825,1,1,7,7,6,0.350000
7297,101825,1,2,6,7,7,0.300000
7298,101825,2,1,4,2,9,0.266700
7299,101825,2,2,5,5,5,0.333300
7300,101826,1,1,2,4,1,0.285700
7301,101826,1,2,1,4,2,0.142900
7302,101826,2,1,6,3,6,0.400000
7303,101826,2,2,4,6,5,0.266700
7304,101827,1,1,6,18,18,0.142900
7305,101827,1,2,18,18,6,0.428600
7306,101827,2,1,3,5,7,0.200000
7307,101827,2,2,8,6,1,0.533300
7308,101828,1,1,3,2,3,0.375000
7309,101828,1,2,3,2,3,0.375000
7310,101828,2,1,4,5,6,0.266700
7311,101828,2,2,4,3,8,0.266700
7312,101829,1,1,5,3,5,0.384600
7313,101829,1,2,5,3,5,0.384600
7314,101829,2,1,5,2,8,0.333300
7315,101829,2,2,8,2,5,0.533300
7316,101830,1,1,5,7,24,0.138900
7317,101830,1,2,24,7,5,0.666700
7318,101830,2,1,6,5,4,0.400000
7319,101830,2,2,10,4,1,0.666700
7320,101831,1,1,4,3,1,0.500000
7321,101831,1,2,1,3,4,0.125000
7322,101831,2,1,2,3,10,0.133300
7323,101831,2,2,5,2,8,0.333300
7324,101832,1,1,10,3,2,0.666700
7325,101832,1,2,2,3,10,0.133300
7326,101832,2,1,9,4,2,0.600000
7327,101832,2,2,4,2,9,0.266700
7328,101833,1,1,3,8,8,0.157900
7329,101833,1,2,8,8,3,0.421100
7330,101833,2,1,5,3,7,0.333300
7331,101833,2,2,8,4,3,0.533300
7332,101834,1,1,5,3,2,0.500000
7333,101834,1,2,2,3,5,0.200000
7334,101834,2,1,3,7,5,0.200000
7335,101834,2,2,4,5,6,0.266700
7336,101835,1,1,5,2,6,0.384600
7337,101835,1,2,6,2,5,0.461500
7338,101835,2,1,7,3,5,0.466700
7339,101835,2,2,4,3,8,0.266700
7340,101836,1,1,3,2,3,0.375000
7341,101836,1,2,3,2,3,0.375000
7342,101836,2,1,5,5,5,0.333300
7343,101836,2,2,3,5,7,0.200000
7344,101837,1,1,20,8,6,0.588200
7345,101837,1,2,6,8,20,0.176500
7346,101837,2,1,7,7,1,0.466700
7347,101837,2,2,6,6,3,0.400000
7348,101838,1,1,19,4,11,0.558800
7349,101838,1,2,11,4,19,0.323500
7350,101838,2,1,9,3,3,0.600000
7351,101838,2,2,11,2,2,0.733300
7352,101839,1,1,22,13,5,0.550000
7353,101839,1,2,5,13,22,0.125000
7354,101839,2,1,11,1,3,0.733300
7355,101839,2,2,4,6,5,0.266700
7356,101840,1,1,3,3,1,0.428600
7357,101840,1,2,1,3,3,0.142900
7358,101840,2,1,6,3,6,0.400000
7359,101840,2,2,5,4,6,0.333300
7360,101841,1,1,0,1,7,0.000000
7361,101841,1,2,7,1,0,0.875000
7362,101841,2,1,4,3,8,0.266700
7363,101841,2,2,8,5,2,0.533300
7364,101842,1,1,3,3,4,0.300000
7365,101842,1,2,4,3,3,0.400000
7366,101842,2,1,3,2,10,0.200000
7367,101842,2,2,5,3,7,0.333300
7368,101843,1,1,3,9,4,0.187500
7369,101843,1,2,4,9,3,0.250000
7370,101843,2,1,4,5,6,0.266700
7371,101843,2,2,3,6,6,0.200000
7372,101844,1,1,17,5,6,0.607100
7373,101844,1,2,6,5,17,0.214300
7374,101844,2,1,9,3,3,0.600000
7375,101844,2,2,3,6,6,0.200000
7376,101845,1,1,8,10,21,0.205100
7377,101845,1,2,21,10,8,0.538500
7378,101845,2,1,3,6,6,0.200000
7379,101845,2,2,7,5,3,0.466700
7380,101846,1,1,1,3,5,0.111100
7381,101846,1,2,5,3,1,0.555600
7382,101846,2,1,6,4,5,0.400000
7383,101846,2,2,11,2,2,0.733300
7384,101847,1,1,12,5,10,0.444400
7385,101847,1,2,10,5,12,0.370400
7386,101847,2,1,6,2,7,0.400000
7387,101847,2,2,7,3,5,0.466700
7388,101848,1,1,5,2,2,0.555600
7389,101848,1,2,2,2,5,0.222200
7390,101848,2,1,5,7,3,0.333300
7391,101848,2,2,2,4,9,0.133300
7392,101849,1,1,9,6,20,0.257100
7393,101849,1,2,20,6,9,0.571400
7394,101849,2,1,11,3,1,0.733300
7395,101849,2,2,9,2,4,0.600000
7396,101850,1,1,9,4,5,0.500000
7397,101850,1,2,5,4,9,0.277800
7398,101850,2,1,3,5,7,0.200000
7399,101850,2,2,4,3,8,0.266700
7400,101851,1,1,3,9,15,0.111100
7401,101851,1,2,15,9,3,0.555600
7402,101851,2,1,4,6,5,0.266700
7403,101851,2,2,6,5,4,0.400000
7404,101852,1,1,4,3,3,0.400000
7405,101852,1,2,3,3,4,0.300000
7406,101852,2,1,3,4,8,0.200000
7407,101852,2,2,3,4,8,0.200000
7408,101853,1,1,7,6,4,0.411800
7409,101853,1,2,4,6,7,0.235300
7410,101853,2,1,3,6,6,0.200000
7411,101853,2,2,4,3,8,0.266700
7412,101854,1,1,20,10,12,0.476200
7413,101854,1,2,12,10,20,0.285700
7414,101854,2,1,10,3,2,0.666700
7415,101854,2,2,7,2,6,0.466700
7416,101855,1,1,15,5,10,0.500000
7417,101855,1,2,10,5,15,0.333300
7418,101855,2,1,4,4,7,0.266700
7419,101855,2,2,12,2,1,0.800000
7420,101856,1,1,6,7,5,0.333300
7421,101856,1,2,5,7,6,0.277800
7422,101856,2,1,2,3,10,0.133300
7423,101856,2,2,3,6,6,0.200000
7424,101857,1,1,1,1,3,0.200000
7425,101857,1,2,3,1,1,0.600000
7426,101857,2,1,6,3,6,0.400000
7427,101857,2,2,7,5,3,0.466700
7428,101858,1,1,2,2,4,0.250000
7429,101858,1,2,4,2,2,0.500000
7430,101858,2,1,2,6,7,0.133300
7431,101858,2,2,9,3,3,0.600000
7432,101859,1,1,8,2,5,0.533300
7433,101859,1,2,5,2,8,0.333300
7434,101859,2,1,9,2,4,0.600000
7435,101859,2,2,6,3,6,0.400000
7436,101860,1,1,20,3,5,0.714300
7437,101860,1,2,5,3,20,0.178600
7438,101860,2,1,9,5,1,0.600000
7439,101860,2,2,7,3,5,0.466700
7440,101861,1,1,1,1,12,0.071400
7441,101861,1,2,12,1,1,0.857100
7442,101861,2,1,6,2,7,0.400000
7443,101861,2,2,9,4,2,0.600000
7444,101862,1,1,1,2,5,0.125000
7445,101862,1,2,5,2,1,0.625000
7446,101862,2,1,2,4,9,0.133300
7447,101862,2,2,5,4,6,0.333300
7448,101863,1,1,4,4,4,0.333300
7449,101863,1,2,4,4,4,0.333300
7450,101863,2,1,4,3,8,0.266700
7451,101863,2,2,5,4,6,0.333300
7452,101864,1,1,3,8,15,0.115400
7453,101864,1,2,15,8,3,0.576900
7454,101864,2,1,7,2,6,0.466700
7455,101864,2,2,10,2,3,0.666700
7456,101865,1,1,4,3,3,0.400000
7457,101865,1,2,3,3,4,0.300000
7458,101865,2,1,2,5,8,0.133300
7459,101865,2,2,2,6,7,0.133300
7460,101866,1,1,0,1,0,0.000000
7461,101866,1,2,0,1,0,0.000000
7462,101866,2,1,8,2,5,0.533300
7463,101866,2,2,3,5,7,0.200000
7464,101867,1,1,5,6,4,0.333300
7465,101867,1,2,4,6,5,0.266700
7466,101867,2,1,8,3,4,0.533300
7467,101867,2,2,3,3,9,0.200000
7468,101868,1,1,6,4,5,0.400000
7469,101868,1,2,5,4,6,0.333300
7470,101868,2,1,6,4,5,0.400000
7471,101868,2,2,2,2,11,0.133300
7472,101869,1,1,15,3,5,0.652200
7473,101869,1,2,5,3,15,0.217400
7474,101869,2,1,10,2,3,0.666700
7475,101869,2,2,3,7,5,0.200000
7476,101870,1,1,3,15,25,0.069800
7477,101870,1,2,25,15,3,0.581400
7478,101870,2,1,10,2,3,0.666700
7479,101870,2,2,11,3,1,0.733300
7480,101871,1,1,7,4,14,0.280000
7481,101871,1,2,14,4,7,0.560000
7482,101871,2,1,7,2,6,0.466700
7483,101871,2,2,6,4,5,0.400000
7484,101872,1,1,7,5,8,0.350000
7485,101872,1,2,8,5,7,0.400000
7486,101872,2,1,7,2,6,0.466700
7487,101872,2,2,3,4,8,0.200000
7488,101873,1,1,2,3,4,0.222200
7489,101873,1,2,4,3,2,0.444400
7490,101873,2,1,2,3,10,0.133300
7491,101873,2,2,6,3,6,0.400000
7492,101874,1,1,4,1,13,0.222200
7493,101874,1,2,13,1,4,0.722200
7494,101874,2,1,6,3,6,0.400000
7495,101874,2,2,9,2,4,0.600000
7496,101875,1,1,6,7,2,0.400000
7497,101875,1,2,2,7,6,0.133300
7498,101875,2,1,9,1,5,0.600000
7499,101875,2,2,3,3,9,0.200000
7500,101876,1,1,2,1,4,0.285700
7501,101876,1,2,4,1,2,0.571400
7502,101876,2,1,2,2,11,0.133300
7503,101876,2,2,3,5,7,0.200000
7504,101877,1,1,5,6,6,0.294100
7505,101877,1,2,6,6,5,0.352900
7506,101877,2,1,2,4,9,0.133300
7507,101877,2,2,6,2,7,0.400000
7508,101878,1,1,21,6,6,0.636400
7509,101878,1,2,6,6,21,0.181800
7510,101878,2,1,6,2,7,0.400000
7511,101878,2,2,7,1,7,0.466700
7512,101879,1,1,5,8,28,0.122000
7513,101879,1,2,28,8,5,0.682900
7514,101879,2,1,8,3,4,0.533300
7515,101879,2,2,10,2,3,0.666700
7516,101880,1,1,15,14,17,0.326100
7517,101880,1,2,17,14,15,0.369600
7518,101880,2,1,12,1,2,0.800000
7519,101880,2,2,8,6,1,0.533300
7520,101881,1,1,4,6,8,0.222200
7521,101881,1,2,8,6,4,0.444400
7522,101881,2,1,5,2,8,0.333300
7523,101881,2,2,2,2,11,0.133300
7524,101882,1,1,7,6,6,0.368400
7525,101882,1,2,6,6,7,0.315800
7526,101882,2,1,3,5,7,0.200000
7527,101882,2,2,6,3,6,0.400000
7528,101883,1,1,2,2,3,0.285700
7529,101883,1,2,3,2,2,0.428600
7530,101883,2,1,6,3,6,0.400000
7531,101883,2,2,7,3,5,0.466700
7532,101884,1,1,6,0,1,0.857100
7533,101884,1,2,1,0,6,0.142900
7534,101884,2,1,8,2,5,0.533300
7535,101884,2,2,2,2,11,0.133300
7536,101885,1,1,15,14,11,0.375000
7537,101885,1,2,11,14,15,0.275000
7538,101885,2,1,6,1,8,0.400000
7539,101885,2,2,8,3,4,0.533300
7540,101886,1,1,6,3,2,0.545500
7541,101886,1,2,2,3,6,0.181800
7542,101886,2,1,3,5,7,0.200000
7543,101886,2,2,2,3,10,0.133300
7544,101887,1,1,13,4,2,0.684200
7545,101887,1,2,2,4,13,0.105300
7546,101887,2,1,10,1,4,0.666700
7547,101887,2,2,6,3,6,0.400000
7548,101888,1,1,7,0,1,0.875000
7549,101888,1,2,1,0,7,0.125000
7550,101888,2,1,9,6,0,0.600000
7551,101888,2,2,8,1,6,0.533300
7552,101889,1,1,17,5,11,0.515200
7553,101889,1,2,11,5,17,0.333300
7554,101889,2,1,6,4,5,0.400000
7555,101889,2,2,6,2,7,0.400000
7556,101890,1,1,1,2,7,0.100000
7557,101890,1,2,7,2,1,0.700000
7558,101890,2,1,4,3,8,0.266700
7559,101890,2,2,11,2,2,0.733300
7560,101891,1,1,16,7,7,0.533300
7561,101891,1,2,7,7,16,0.233300
7562,101891,2,1,8,2,5,0.533300
7563,101891,2,2,4,5,6,0.266700
7564,101892,1,1,8,6,11,0.320000
7565,101892,1,2,11,6,8,0.440000
7566,101892,2,1,6,2,7,0.400000
7567,101892,2,2,5,3,7,0.333300
7568,101893,1,1,11,16,6,0.333300
7569,101893,1,2,6,16,11,0.181800
7570,101893,2,1,7,1,7,0.466700
7571,101893,2,2,3,5,7,0.200000
7572,101894,1,1,4,3,7,0.285700
7573,101894,1,2,7,3,4,0.500000
7574,101894,2,1,6,3,6,0.400000
7575,101894,2,2,5,4,6,0.333300
7576,101895,1,1,4,1,10,0.266700
7577,101895,1,2,10,1,4,0.666700
7578,101895,2,1,4,3,8,0.266700
7579,101895,2,2,1,3,11,0.066700
7580,101896,1,1,10,7,4,0.476200
7581,101896,1,2,4,7,10,0.190500
7582,101896,2,1,2,2,11,0.133300
7583,101896,2,2,6,3,6,0.400000
7584,101897,1,1,0,2,7,0.000000
7585,101897,1,2,7,2,0,0.777800
7586,101897,2,1,7,1,7,0.466700
7587,101897,2,2,9,1,5,0.600000
7588,101898,1,1,5,2,1,0.625000
7589,101898,1,2,1,2,5,0.125000
7590,101898,2,1,7,2,6,0.466700
7591,101898,2,2,2,2,11,0.133300
7592,101899,1,1,22,16,19,0.386000
7593,101899,1,2,19,16,22,0.333300
7594,101899,2,1,10,5,0,0.666700
7595,101899,2,2,8,2,5,0.533300
7596,101900,1,1,4,2,3,0.444400
7597,101900,1,2,3,2,4,0.333300
7598,101900,2,1,12,2,1,0.800000
7599,101900,2,2,7,2,6,0.466700
7600,101901,1,1,5,6,4,0.333300
7601,101901,1,2,4,6,5,0.266700
7602,101901,2,1,7,2,6,0.466700
7603,101901,2,2,7,3,5,0.466700
7604,101902,1,1,4,6,5,0.266700
7605,101902,1,2,5,6,4,0.333300
7606,101902,2,1,3,6,6,0.200000
7607,101902,2,2,4,5,6,0.266700
7608,101903,1,1,18,5,7,0.600000
7609,101903,1,2,7,5,18,0.233300
7610,101903,2,1,9,1,5,0.600000
7611,101903,2,2,2,4,9,0.133300
7612,101904,1,1,6,1,2,0.666700
7613,101904,1,2,2,1,6,0.222200
7614,101904,2,1,8,3,4,0.533300
